Date,TeamName,EloScore
09/02/1999,Eastern Washington,1490
09/02/1999,Eastern Illinois,1402
09/02/1999,Central Michigan,3630
09/02/1999,Western Illinois,1362
09/02/1999,Northern Illinois,1220
09/02/1999,N Mexico Highlands,1500
09/02/1999,New Mexico State,-572
09/04/1999,Rice,-790
09/04/1999,Houston,1842
09/04/1999,Mississippi,744
09/04/1999,Memphis,-394
09/04/1999,Colorado State,326
09/04/1999,Colorado,1370
09/04/1999,Boise State,1430
09/04/1999,U.C.L.A.,2764
09/04/1999,Georgia Tech,302
09/04/1999,Navy,844
09/04/1999,Louisville,506
09/04/1999,Kentucky,314
09/04/1999,Arkansas,3336
09/04/1999,S-M-U,1902
09/04/1999,Virginia,954
09/04/1999,North Carolina,3020
09/04/1999,San Jose State,2478
09/04/1999,Louisiana State,2186
09/04/1999,Miami-Ohio,2400
09/04/1999,Northwestern,-1498
09/04/1999,Middle Tennessee,1330
09/04/1999,Mississippi State,912
09/04/1999,Bowling Green,2080
09/04/1999,Pittsburgh,2792
09/04/1999,Alabama,4264
09/04/1999,Vanderbilt,-1050
09/04/1999,Utah,2110
09/04/1999,Washington State,542
09/04/1999,Arkansas State,808
09/04/1999,Illinois,1026
09/04/1999,Texas A+M,2902
09/04/1999,Louisiana Tech,970
09/04/1999,West Virginia,2212
09/04/1999,East Carolina,1216
09/04/1999,Kent State,-1298
09/04/1999,Cincinnati,-290
09/04/1999,Baylor,1774
09/04/1999,Boston College,840
09/04/1999,Rutgers,1146
09/04/1999,California,374
09/04/1999,Stanford,638
09/04/1999,Texas,3358
09/04/1999,South Florida,1490
09/04/1999,San Diego State,1122
09/04/1999,U-A-B,1472
09/04/1999,Missouri,998
09/04/1999,Ball State,2128
09/04/1999,Indiana,970
09/04/1999,Akron,1188
09/04/1999,Penn State,4004
09/04/1999,Ohio,-18
09/04/1999,Minnesota,224
09/04/1999,Appalachian State,1276
09/04/1999,Auburn,2898
09/04/1999,Wyoming,2144
09/04/1999,Tennessee,3370
09/04/1999,Marshall,1402
09/04/1999,Clemson,3870
09/04/1999,Portland State,1396
09/04/1999,Fresno State,3014
09/04/1999,Missouri State,1372
09/04/1999,Tulsa,2390
09/04/1999,Nebraska,5088
09/04/1999,Iowa,2590
09/04/1999,James Madison,1290
09/04/1999,Virginia Tech,2842
09/04/1999,New Mexico,518
09/04/1999,UTEP,-1578
09/04/1999,UL-Lafayette,586
09/04/1999,Oklahoma State,1536
09/04/1999,Murray State,1458
09/04/1999,Wisconsin,1180
09/04/1999,Oregon State,-1598
09/04/1999,Nevada-Reno,1850
09/04/1999,Southern Cal,3630
09/04/1999,Hawaii,2060
09/04/1999,Notre Dame,2614
09/04/1999,Michigan,4260
09/04/1999,Purdue,812
09/04/1999,U-C-F,1456
09/04/1999,South Carolina,1100
09/04/1999,No Carolina State,1490
09/04/1999,Western Michigan,2362
09/04/1999,Florida,2398
09/04/1999,Villanova,1420
09/04/1999,Air Force,2212
09/04/1999,Nicholls State,1340
09/04/1999,UL-Monroe,1106
09/04/1999,Florida A+M,1430
09/04/1999,Miami-Florida,3970
09/04/1999,Utah State,600
09/04/1999,Georgia,4008
09/05/1999,Arizona,2618
09/05/1999,Texas Christian,-582
09/06/1999,Texas Tech,660
09/06/1999,Arizona State,2666
09/06/1999,Tulane,660
09/06/1999,Southern Miss,2896
09/09/1999,Washington,3636
09/09/1999,Brigham Young,4814
09/11/1999,Akron,1198
09/11/1999,Buffalo,1490
09/11/1999,New Mexico State,-572
09/11/1999,New Mexico,518
09/11/1999,San Diego State,1112
09/11/1999,Illinois,1036
09/11/1999,Memphis,-414
09/11/1999,Mississippi State,932
09/11/1999,Central Michigan,3630
09/11/1999,Syracuse,1582
09/11/1999,Arkansas State,798
09/11/1999,Mississippi,754
09/11/1999,Liberty,1472
09/11/1999,Marshall,1412
09/11/1999,UTEP,-1598
09/11/1999,Oregon,862
09/11/1999,Nevada-Reno,1850
09/11/1999,Colorado State,326
09/11/1999,San Jose State,2478
09/11/1999,Colorado,1370
09/11/1999,Tulsa,2390
09/11/1999,Oklahoma State,1536
09/11/1999,Wake Forest,306
09/11/1999,Army,1320
09/11/1999,Northridge State,1430
09/11/1999,Indiana State,1448
09/11/1999,Oklahoma,3768
09/11/1999,Temple,-252
09/11/1999,Kansas State,-26
09/11/1999,Kansas,160
09/11/1999,Texas Christian,-582
09/11/1999,Northwestern,-1498
09/11/1999,Northwestern St(LA),1396
09/11/1999,Southern Miss,2916
09/11/1999,Ball State,2128
09/11/1999,Wisconsin,1180
09/11/1999,Northern Iowa,1454
09/11/1999,Ohio,-38
09/11/1999,Iowa,2590
09/11/1999,Iowa State,426
09/11/1999,Texas,3378
09/11/1999,Rutgers,1126
09/11/1999,Eastern Michigan,-756
09/11/1999,Michigan State,1358
09/11/1999,Tennessee Tech,1398
09/11/1999,Bowling Green,2098
09/11/1999,Texas Tech,670
09/11/1999,UL-Lafayette,576
09/11/1999,South Carolina,1080
09/11/1999,Georgia,4028
09/11/1999,Western Carolina,1112
09/11/1999,Maryland,2016
09/11/1999,Weber State,1272
09/11/1999,Wyoming,2164
09/11/1999,Pittsburgh,2772
09/11/1999,Penn State,4024
09/11/1999,Nevada-Las Vegas,1858
09/11/1999,Baylor,1764
09/11/1999,Georgia Tech,282
09/11/1999,Florida State,4046
09/11/1999,Troy,1558
09/11/1999,Cincinnati,-310
09/11/1999,Stephen F Austin,1422
09/11/1999,Utah State,600
09/11/1999,North Carolina,3040
09/11/1999,Indiana,950
09/11/1999,U.C.L.A.,2744
09/11/1999,Ohio State,4188
09/11/1999,Duke,106
09/11/1999,East Carolina,1236
09/11/1999,Navy,864
09/11/1999,Kent State,-1318
09/11/1999,Rice,-810
09/11/1999,Michigan,4280
09/11/1999,Miami-Ohio,2390
09/11/1999,West Virginia,2222
09/11/1999,Idaho,1564
09/11/1999,Auburn,2918
09/11/1999,Notre Dame,2614
09/11/1999,Purdue,812
09/11/1999,North Texas,1084
09/11/1999,Louisiana State,2206
09/11/1999,U-A-B,1452
09/11/1999,Virginia Tech,2862
09/11/1999,Houston,1822
09/11/1999,Alabama,4284
09/11/1999,California,354
09/11/1999,Nebraska,5108
09/11/1999,Eastern Illinois,1384
09/11/1999,Hawaii,2078
09/11/1999,S-M-U,1902
09/11/1999,Tulane,660
09/11/1999,William + Mary,1160
09/11/1999,No Carolina State,1500
09/11/1999,Washington State,532
09/11/1999,Stanford,648
09/11/1999,Virginia,934
09/11/1999,Clemson,3890
09/11/1999,Connecticut,1384
09/11/1999,Kentucky,314
09/11/1999,Sam Houston State,1416
09/11/1999,Louisiana Tech,972
09/11/1999,Fresno State,3014
09/11/1999,Oregon State,-1598
09/11/1999,Middle Tennessee,1310
09/11/1999,Arizona,2638
09/11/1999,U-C-F,1436
09/11/1999,Florida,2418
09/11/1999,Northern Illinois,1220
09/11/1999,Vanderbilt,-1050
09/11/1999,Youngstown State,1646
09/11/1999,Western Michigan,2380
09/11/1999,Chattanooga,1626
09/11/1999,Louisville,506
09/11/1999,UL-Monroe,1106
09/11/1999,Minnesota,224
09/11/1999,Southern Utah,1508
09/11/1999,Boise State,1440
09/16/1999,Colorado State,306
09/16/1999,Brigham Young,4834
09/18/1999,Iowa State,426
09/18/1999,Nevada-Las Vegas,1858
09/18/1999,Air Force,2212
09/18/1999,Washington,3636
09/18/1999,Baylor,1744
09/18/1999,Oklahoma,3788
09/18/1999,West Virginia,2212
09/18/1999,Maryland,2026
09/18/1999,East Carolina,1246
09/18/1999,South Carolina,1070
09/18/1999,U-C-F,1436
09/18/1999,Georgia Tech,282
09/18/1999,Boise State,1422
09/18/1999,Hawaii,2096
09/18/1999,Stanford,648
09/18/1999,Arizona,2638
09/18/1999,Buffalo,1480
09/18/1999,Connecticut,1394
09/18/1999,Vanderbilt,-1050
09/18/1999,Mississippi,754
09/18/1999,New Mexico State,-572
09/18/1999,Arizona State,2666
09/18/1999,No Carolina State,1480
09/18/1999,Florida State,4066
09/18/1999,Wake Forest,288
09/18/1999,Virginia,952
09/18/1999,UL-Monroe,1086
09/18/1999,Arkansas,3356
09/18/1999,Auburn,2936
09/18/1999,Louisiana State,2188
09/18/1999,UL-Lafayette,556
09/18/1999,Houston,1842
09/18/1999,Eastern Michigan,-776
09/18/1999,Miami-Ohio,2410
09/18/1999,Boston College,850
09/18/1999,Navy,854
09/18/1999,Bowling Green,2096
09/18/1999,Marshall,1414
09/18/1999,Northern Arizona,1386
09/18/1999,New Mexico,518
09/18/1999,Tennessee,3370
09/18/1999,Florida,2418
09/18/1999,Toledo,2434
09/18/1999,Ball State,2118
09/18/1999,Fresno State,3004
09/18/1999,U.C.L.A.,2754
09/18/1999,Army,1318
09/18/1999,Tulane,662
09/18/1999,Penn State,4034
09/18/1999,Miami-Florida,3960
09/18/1999,Northwestern,-1498
09/18/1999,Duke,106
09/18/1999,Kentucky,316
09/18/1999,Indiana,948
09/18/1999,Northern Illinois,1200
09/18/1999,Iowa,2610
09/18/1999,Western Michigan,2380
09/18/1999,Missouri,998
09/18/1999,Michigan,4300
09/18/1999,Syracuse,1562
09/18/1999,San Diego State,1092
09/18/1999,Southern Cal,3650
09/18/1999,Tulsa,2372
09/18/1999,Texas A+M,2920
09/18/1999,Temple,-272
09/18/1999,Akron,1218
09/18/1999,Washington State,512
09/18/1999,Idaho,1584
09/18/1999,Nevada-Reno,1850
09/18/1999,Oregon,862
09/18/1999,Illinois,1054
09/18/1999,Louisville,488
09/18/1999,Georgia Southern,1302
09/18/1999,Oregon State,-1598
09/18/1999,Michigan State,1358
09/18/1999,Notre Dame,2614
09/18/1999,St Mary's,1470
09/18/1999,San Jose State,2498
09/18/1999,Kansas,140
09/18/1999,Colorado,1390
09/18/1999,North Texas,1102
09/18/1999,Texas Tech,652
09/18/1999,Louisiana Tech,972
09/18/1999,Alabama,4284
09/18/1999,Utah State,580
09/18/1999,Utah,2130
09/18/1999,Wofford,1390
09/18/1999,Middle Tennessee,1320
09/18/1999,Oklahoma State,1534
09/18/1999,Mississippi State,934
09/18/1999,Wisconsin,1180
09/18/1999,Cincinnati,-310
09/18/1999,UTEP,-1618
09/18/1999,Kansas State,-6
09/18/1999,Rice,-830
09/18/1999,Texas,3398
09/18/1999,Kent State,-1338
09/18/1999,Pittsburgh,2792
09/18/1999,Ohio,-58
09/18/1999,Ohio State,4208
09/18/1999,Illinois State,1092
09/18/1999,Minnesota,224
09/18/1999,Arkansas State,798
09/18/1999,Memphis,-414
09/18/1999,Southern Miss,2896
09/18/1999,Nebraska,5128
09/18/1999,Central Michigan,3630
09/18/1999,Purdue,812
09/23/1999,Clemson,3890
09/23/1999,Virginia Tech,2862
09/25/1999,Hawaii,2106
09/25/1999,S-M-U,1892
09/25/1999,Miami-Ohio,2410
09/25/1999,Central Michigan,3630
09/25/1999,Arizona State,2666
09/25/1999,California,354
09/25/1999,Tulsa,2362
09/25/1999,San Jose State,2508
09/25/1999,Texas,3418
09/25/1999,Baylor,1724
09/25/1999,South Carolina,1060
09/25/1999,Mississippi State,944
09/25/1999,Arizona,2658
09/25/1999,Washington State,492
09/25/1999,Cincinnati,-330
09/25/1999,Ohio State,4228
09/25/1999,Fresno State,3024
09/25/1999,Nevada-Reno,1830
09/25/1999,Memphis,-434
09/25/1999,Tennessee,3390
09/25/1999,New Mexico State,-572
09/25/1999,UTEP,-1618
09/25/1999,Arkansas,3336
09/25/1999,Alabama,4304
09/25/1999,Mississippi,754
09/25/1999,Auburn,2936
09/25/1999,Miami-Florida,3960
09/25/1999,East Carolina,1246
09/25/1999,Boston College,860
09/25/1999,Rutgers,1116
09/25/1999,New Mexico,498
09/25/1999,Boise State,1442
09/25/1999,Kansas State,-4
09/25/1999,Iowa State,424
09/25/1999,Michigan State,1368
09/25/1999,Illinois,1044
09/25/1999,Navy,854
09/25/1999,Rice,-830
09/25/1999,Houston,1832
09/25/1999,U-A-B,1462
09/25/1999,Northwestern St(LA),1386
09/25/1999,UL-Monroe,1096
09/25/1999,Florida,2438
09/25/1999,Kentucky,296
09/25/1999,Texas Christian,-582
09/25/1999,Arkansas State,798
09/25/1999,West Virginia,2210
09/25/1999,Syracuse,1564
09/25/1999,Akron,1218
09/25/1999,Eastern Michigan,-776
09/25/1999,Nebraska,5148
09/25/1999,Missouri,978
09/25/1999,Virginia,952
09/25/1999,Brigham Young,4834
09/25/1999,No Carolina State,1480
09/25/1999,Wake Forest,288
09/25/1999,Florida State,4086
09/25/1999,North Carolina,3020
09/25/1999,Western Michigan,2400
09/25/1999,Northern Illinois,1180
09/25/1999,Ball State,2118
09/25/1999,Army,1318
09/25/1999,San Diego State,1112
09/25/1999,Kansas,120
09/25/1999,Vanderbilt,-1050
09/25/1999,Duke,106
09/25/1999,Bowling Green,2096
09/25/1999,Kent State,-1338
09/25/1999,Utah,2140
09/25/1999,Nevada-Las Vegas,1848
09/25/1999,Wyoming,2174
09/25/1999,Air Force,2202
09/25/1999,Northwestern,-1518
09/25/1999,Purdue,832
09/25/1999,Oklahoma,3808
09/25/1999,Louisville,468
09/25/1999,Michigan,4320
09/25/1999,Wisconsin,1160
09/25/1999,Colorado,1370
09/25/1999,Washington,3656
09/25/1999,Southern Miss,2886
09/25/1999,Texas A+M,2930
09/25/1999,U.C.L.A.,2754
09/25/1999,Stanford,648
09/25/1999,Southern Cal,3650
09/25/1999,Oregon,862
09/25/1999,Massachusetts,1440
09/25/1999,Toledo,2454
09/25/1999,Temple,-292
09/25/1999,Marshall,1434
09/25/1999,Buffalo,1480
09/25/1999,Ohio,-58
09/25/1999,U-C-F,1416
09/25/1999,Georgia,4048
09/25/1999,Indiana,928
09/25/1999,Penn State,4054
09/25/1999,Middle Tennessee,1318
09/25/1999,UL-Lafayette,558
09/30/1999,Maryland,2026
09/30/1999,Georgia Tech,282
10/01/1999,Brigham Young,4854
10/01/1999,Utah State,560
10/02/1999,Virginia Tech,2882
10/02/1999,Virginia,932
10/02/1999,Northern Illinois,1190
10/02/1999,Buffalo,1470
10/02/1999,Akron,1218
10/02/1999,Ball State,2118
10/02/1999,Air Force,2222
10/02/1999,San Diego State,1092
10/02/1999,Rice,-830
10/02/1999,Tulsa,2362
10/02/1999,North Texas,1084
10/02/1999,Baylor,1742
10/02/1999,Kent State,-1358
10/02/1999,Ohio,-38
10/02/1999,Louisiana State,2168
10/02/1999,Georgia,4068
10/02/1999,California,344
10/02/1999,Washington State,502
10/02/1999,Oregon State,-1618
10/02/1999,Southern Cal,3670
10/02/1999,Mississippi State,964
10/02/1999,Vanderbilt,-1070
10/02/1999,North Carolina,3000
10/02/1999,Clemson,3910
10/02/1999,Florida State,4106
10/02/1999,Duke,86
10/02/1999,Rutgers,1116
10/02/1999,Wake Forest,288
10/02/1999,Purdue,812
10/02/1999,Michigan,4340
10/02/1999,Arkansas,3336
10/02/1999,Kentucky,296
10/02/1999,Auburn,2918
10/02/1999,Tennessee,3408
10/02/1999,Missouri,998
10/02/1999,Memphis,-454
10/02/1999,Oklahoma State,1514
10/02/1999,Nebraska,5168
10/02/1999,Eastern Illinois,1374
10/02/1999,U-C-F,1426
10/02/1999,Nevada-Las Vegas,1838
10/02/1999,Nevada-Reno,1840
10/02/1999,Central Michigan,3630
10/02/1999,Western Michigan,2400
10/02/1999,Kansas State,-4
10/02/1999,Texas,3418
10/02/1999,Mississippi,764
10/02/1999,South Carolina,1050
10/02/1999,Louisiana Tech,990
10/02/1999,UL-Lafayette,540
10/02/1999,Marshall,1434
10/02/1999,Miami-Ohio,2410
10/02/1999,Alabama,4324
10/02/1999,Florida,2418
10/02/1999,Wisconsin,1160
10/02/1999,Ohio State,4228
10/02/1999,Troy,1568
10/02/1999,Middle Tennessee,1308
10/02/1999,Minnesota,244
10/02/1999,Northwestern,-1538
10/02/1999,San Jose State,2528
10/02/1999,Stanford,628
10/02/1999,Texas A+M,2930
10/02/1999,Texas Tech,652
10/02/1999,UTEP,-1638
10/02/1999,Hawaii,2126
10/02/1999,East Carolina,1256
10/02/1999,Army,1308
10/02/1999,Sam Houston State,1414
10/02/1999,Arkansas State,800
10/02/1999,Eastern Michigan,-796
10/02/1999,Louisville,488
10/02/1999,Northeastern,1498
10/02/1999,Boston College,862
10/02/1999,Texas Christian,-602
10/02/1999,Fresno State,3044
10/02/1999,New Mexico State,-592
10/02/1999,Colorado State,326
10/02/1999,Oregon,842
10/02/1999,Washington,3676
10/02/1999,Utah,2138
10/02/1999,Boise State,1444
10/02/1999,UL-Monroe,1086
10/02/1999,U-A-B,1472
10/02/1999,S-M-U,1892
10/02/1999,Kansas,120
10/02/1999,Tulane,642
10/02/1999,Syracuse,1584
10/02/1999,Toledo,2444
10/02/1999,Bowling Green,2106
10/02/1999,Idaho,1566
10/02/1999,Wyoming,2192
10/02/1999,Oklahoma,3808
10/02/1999,Notre Dame,2614
10/02/1999,Iowa,2610
10/02/1999,Michigan State,1368
10/02/1999,U.C.L.A.,2744
10/02/1999,Arizona State,2676
10/02/1999,Illinois,1034
10/02/1999,Indiana,938
10/02/1999,Temple,-312
10/02/1999,Pittsburgh,2812
10/02/1999,Navy,854
10/02/1999,West Virginia,2210
10/07/1999,Syracuse,1584
10/07/1999,Pittsburgh,2812
10/07/1999,Louisville,468
10/07/1999,Army,1328
10/09/1999,San Jose State,2528
10/09/1999,Texas Christian,-602
10/09/1999,Penn State,4074
10/09/1999,Iowa,2590
10/09/1999,Miami-Ohio,2420
10/09/1999,Bowling Green,2096
10/09/1999,Arkansas State,790
10/09/1999,Utah State,570
10/09/1999,Nevada-Las Vegas,1848
10/09/1999,Wyoming,2182
10/09/1999,Kentucky,298
10/09/1999,South Carolina,1048
10/09/1999,UL-Monroe,1066
10/09/1999,Utah,2158
10/09/1999,Virginia Tech,2902
10/09/1999,Rutgers,1096
10/09/1999,Florida,2428
10/09/1999,Louisiana State,2158
10/09/1999,Northwestern,-1558
10/09/1999,Indiana,958
10/09/1999,S-M-U,1892
10/09/1999,UTEP,-1638
10/09/1999,Oregon,822
10/09/1999,U.C.L.A.,2764
10/09/1999,Maryland,2046
10/09/1999,Wake Forest,268
10/09/1999,New Mexico,500
10/09/1999,San Diego State,1090
10/09/1999,UL-Lafayette,530
10/09/1999,Washington State,512
10/09/1999,Air Force,2242
10/09/1999,Navy,834
10/09/1999,Michigan,4340
10/09/1999,Michigan State,1368
10/09/1999,Washington,3696
10/09/1999,Oregon State,-1638
10/09/1999,Colorado State,306
10/09/1999,Fresno State,3064
10/09/1999,Memphis,-454
10/09/1999,U-A-B,1472
10/09/1999,Clemson,3910
10/09/1999,No Carolina State,1480
10/09/1999,Southern Miss,2906
10/09/1999,East Carolina,1236
10/09/1999,Baylor,1722
10/09/1999,Texas A+M,2950
10/09/1999,Mississippi State,964
10/09/1999,Auburn,2918
10/09/1999,Ball State,2118
10/09/1999,Northern Illinois,1190
10/09/1999,Cincinnati,-350
10/09/1999,Houston,1852
10/09/1999,Missouri,988
10/09/1999,Colorado,1380
10/09/1999,Georgia,4066
10/09/1999,Tennessee,3410
10/09/1999,Purdue,792
10/09/1999,Ohio State,4248
10/09/1999,Boston College,862
10/09/1999,Temple,-312
10/09/1999,Kent State,-1378
10/09/1999,Toledo,2464
10/09/1999,North Texas,1066
10/09/1999,Idaho,1584
10/09/1999,Miami-Florida,3950
10/09/1999,Florida State,4116
10/09/1999,Nevada-Reno,1860
10/09/1999,New Mexico State,-612
10/09/1999,Texas,3428
10/09/1999,Oklahoma,3798
10/09/1999,Western Michigan,2420
10/09/1999,Eastern Michigan,-816
10/09/1999,North Carolina,3000
10/09/1999,Georgia Tech,282
10/09/1999,Wisconsin,1180
10/09/1999,Minnesota,224
10/09/1999,Arizona State,2666
10/09/1999,Notre Dame,2624
10/09/1999,California,324
10/09/1999,Brigham Young,4874
10/09/1999,Southern Cal,3670
10/09/1999,Arizona,2658
10/09/1999,Iowa State,404
10/09/1999,Nebraska,5188
10/09/1999,Duke,86
10/09/1999,Virginia,932
10/09/1999,Eastern Washington,1480
10/09/1999,Boise State,1454
10/09/1999,Kansas,110
10/09/1999,Kansas State,6
10/09/1999,Central Michigan,3650
